sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,c_charge_degree,r_charge_degree,vr_charge_degree,is_recid
1.0,21,0.0,0,0,1,0,0.0,0.0,2.0,8.0,0
1.0,26,1.0,0,0,0,0,2.0,1.0,2.0,8.0,0
0.0,52,1.0,0,0,0,6,13.0,0.0,2.0,8.0,0
1.0,27,0.0,0,1,2,12,1.0,1.0,2.0,8.0,0
1.0,52,0.0,0,0,0,16,1.0,0.0,0.0,3.0,1
1.0,48,1.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,60,1.0,0,0,0,2,1.0,1.0,2.0,8.0,0
1.0,44,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,29,1.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
0.0,25,0.0,0,0,0,2,1.0,1.0,2.0,8.0,0
0.0,29,1.0,0,0,0,5,1.0,0.0,2.0,8.0,0
0.0,20,1.0,0,0,0,4,1.0,0.0,0.0,8.0,1
1.0,28,1.0,0,0,0,3,1.0,0.0,0.0,8.0,1
1.0,39,0.0,0,0,0,3,40.0,1.0,1.0,8.0,1
1.0,22,1.0,0,0,0,1,13.0,0.0,2.0,8.0,0
1.0,20,0.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,31,0.0,0,0,0,9,1.0,0.0,2.0,8.0,0
1.0,24,1.0,0,0,0,1,1.0,0.0,1.0,8.0,1
0.0,28,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,35,0.0,0,0,0,10,28.0,0.0,0.0,8.0,1
1.0,30,1.0,0,0,0,0,0.0,1.0,2.0,8.0,0
1.0,22,0.0,0,0,2,0,1.0,0.0,1.0,8.0,1
1.0,49,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,59,0.0,0,0,0,12,848.0,0.0,2.0,8.0,0
1.0,39,0.0,0,0,0,9,0.0,0.0,2.0,8.0,0
1.0,30,1.0,0,0,0,9,124.0,0.0,2.0,8.0,0
1.0,26,0.0,0,0,0,5,1.0,1.0,2.0,8.0,0
1.0,33,0.0,0,0,0,3,130.0,0.0,2.0,8.0,0
1.0,26,0.0,0,0,0,9,0.0,0.0,2.0,8.0,0
0.0,23,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
0.0,22,1.0,0,0,1,0,0.0,1.0,2.0,8.0,0
1.0,49,1.0,0,0,0,0,4.0,1.0,2.0,8.0,0
0.0,52,0.0,0,0,0,0,0.0,0.0,1.0,8.0,1
1.0,43,0.0,0,0,0,19,31.0,0.0,2.0,8.0,0
0.0,22,0.0,0,0,5,0,1.0,1.0,1.0,8.0,1
1.0,54,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,50,0.0,0,0,0,2,1760.0,1.0,2.0,8.0,0
1.0,20,0.0,0,0,4,2,1.0,0.0,1.0,8.0,1
1.0,25,1.0,0,0,0,1,1.0,0.0,2.0,8.0,0
0.0,46,1.0,0,0,0,0,0.0,0.0,2.0,8.0,0
1.0,52,0.0,0,0,0,4,2.0,0.0,2.0,8.0,0
0.0,53,1.0,0,0,0,1,0.0,0.0,2.0,8.0,0
1.0,26,0.0,0,0,1,1,555.0,0.0,0.0,8.0,1
1.0,22,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,49,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
0.0,21,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,38,1.0,1,0,0,10,0.0,0.0,0.0,2.0,1
0.0,34,0.0,0,0,0,5,1.0,0.0,1.0,8.0,1
1.0,18,0.0,5,0,2,4,138.0,0.0,0.0,2.0,1
1.0,30,0.0,0,0,0,0,0.0,0.0,2.0,8.0,0
0.0,26,1.0,0,0,0,3,1.0,0.0,1.0,8.0,1
1.0,53,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
0.0,23,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,71,1.0,0,0,0,1,69.0,0.0,2.0,8.0,0
1.0,44,1.0,0,0,0,1,0.0,1.0,1.0,8.0,1
1.0,53,1.0,0,0,0,9,1.0,0.0,0.0,8.0,1
1.0,22,0.0,0,0,0,4,1.0,0.0,2.0,8.0,0
1.0,27,0.0,0,0,0,6,127.0,0.0,2.0,8.0,0
1.0,27,0.0,0,0,0,4,0.0,0.0,1.0,8.0,1
1.0,25,1.0,0,0,0,2,0.0,0.0,1.0,8.0,1
1.0,48,1.0,0,0,0,18,77.0,0.0,0.0,8.0,1
1.0,19,1.0,0,1,3,1,1.0,0.0,1.0,8.0,1
1.0,53,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,35,1.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,52,1.0,1,0,0,18,336.0,0.0,2.0,8.0,0
1.0,39,0.0,0,0,0,0,3.0,1.0,2.0,8.0,0
1.0,27,0.0,1,0,0,6,0.0,0.0,1.0,8.0,1
0.0,29,1.0,0,0,0,1,45.0,0.0,0.0,8.0,1
0.0,21,0.0,0,0,0,2,10.0,0.0,1.0,8.0,1
0.0,24,0.0,0,0,0,7,1.0,0.0,2.0,8.0,0
1.0,33,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
0.0,24,1.0,0,0,4,1,24.0,1.0,2.0,8.0,0
1.0,46,1.0,0,0,0,1,4.0,0.0,2.0,8.0,0
0.0,38,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,30,0.0,0,2,2,13,0.0,0.0,0.0,8.0,1
0.0,50,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,26,0.0,0,2,2,27,1.0,1.0,0.0,8.0,1
1.0,57,1.0,0,0,0,2,28.0,0.0,2.0,8.0,0
1.0,32,1.0,0,0,0,0,2.0,0.0,2.0,8.0,0
1.0,43,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,22,0.0,0,0,0,0,0.0,1.0,2.0,8.0,0
1.0,26,1.0,0,0,0,1,323.0,1.0,2.0,8.0,0
0.0,28,0.0,0,0,0,9,12.0,1.0,0.0,2.0,1
1.0,32,0.0,0,0,0,5,1.0,0.0,2.0,8.0,0
1.0,51,1.0,0,0,0,3,1.0,0.0,2.0,8.0,0
1.0,30,0.0,0,0,0,7,1.0,0.0,2.0,8.0,0
1.0,63,1.0,0,0,0,3,1.0,1.0,2.0,8.0,0
1.0,24,1.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,48,0.0,0,0,0,3,1.0,0.0,1.0,8.0,1
1.0,26,1.0,0,0,0,0,1.0,1.0,1.0,8.0,1
1.0,31,0.0,0,0,0,6,0.0,0.0,1.0,8.0,1
0.0,51,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,27,0.0,1,2,1,6,1.0,1.0,2.0,8.0,0
1.0,25,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
0.0,24,0.0,0,0,0,1,1001.0,0.0,2.0,8.0,0
1.0,36,0.0,1,0,0,7,1.0,0.0,2.0,8.0,0
1.0,56,1.0,0,0,0,3,0.0,1.0,2.0,8.0,0
0.0,29,0.0,0,0,0,1,1.0,1.0,2.0,8.0,0
0.0,30,1.0,0,0,0,3,1.0,0.0,0.0,8.0,1
1.0,21,1.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,21,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,22,1.0,0,0,0,1,2.0,0.0,0.0,8.0,1
0.0,28,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,35,0.0,0,0,0,2,1.0,0.0,2.0,8.0,0
1.0,23,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
0.0,49,1.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,48,0.0,0,0,0,4,4200.0,0.0,2.0,8.0,0
1.0,49,0.0,0,0,0,14,0.0,1.0,2.0,8.0,0
1.0,22,1.0,0,1,2,4,1.0,1.0,1.0,8.0,1
1.0,37,0.0,0,0,0,2,0.0,0.0,2.0,8.0,0
1.0,33,0.0,0,0,0,0,2.0,0.0,2.0,8.0,0
1.0,44,1.0,0,0,0,1,1.0,1.0,2.0,8.0,0
1.0,22,0.0,0,0,0,2,1.0,0.0,2.0,8.0,0
0.0,44,0.0,0,0,0,1,14.0,0.0,2.0,8.0,0
1.0,23,0.0,0,0,1,5,1.0,0.0,1.0,5.0,1
1.0,44,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,49,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,22,0.0,0,0,1,0,1.0,1.0,1.0,8.0,1
1.0,24,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,44,0.0,0,0,0,2,1.0,1.0,2.0,8.0,0
1.0,64,1.0,0,0,0,5,1.0,0.0,2.0,8.0,0
1.0,26,0.0,0,0,0,4,72.0,1.0,2.0,8.0,0
0.0,26,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,29,0.0,0,0,0,2,1.0,0.0,2.0,8.0,0
1.0,69,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,30,1.0,0,0,0,1,1.0,1.0,2.0,8.0,0
1.0,23,1.0,0,0,1,3,1.0,0.0,2.0,8.0,0
1.0,25,0.0,0,0,0,2,1.0,1.0,2.0,8.0,0
1.0,23,0.0,0,0,0,1,1.0,0.0,0.0,8.0,1
1.0,31,0.0,0,0,0,9,1.0,0.0,2.0,8.0,0
1.0,23,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
0.0,28,0.0,0,0,0,0,1.0,0.0,1.0,5.0,1
1.0,20,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,41,1.0,0,0,0,3,1.0,0.0,2.0,8.0,0
0.0,24,1.0,0,2,0,7,1.0,1.0,2.0,8.0,0
1.0,37,0.0,0,0,0,6,1.0,0.0,1.0,8.0,1
0.0,21,0.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,27,0.0,0,0,0,8,1.0,0.0,0.0,2.0,1
1.0,30,1.0,0,0,1,2,0.0,1.0,2.0,8.0,0
1.0,26,0.0,0,0,0,2,1.0,0.0,1.0,8.0,1
1.0,42,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,23,0.0,0,0,0,8,1.0,0.0,1.0,8.0,1
1.0,43,1.0,0,0,0,1,131.0,0.0,2.0,8.0,0
1.0,22,0.0,0,0,0,3,1.0,0.0,2.0,8.0,0
0.0,55,1.0,0,0,0,0,3.0,1.0,2.0,8.0,0
1.0,29,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,44,0.0,0,0,1,16,1.0,0.0,2.0,8.0,0
1.0,38,1.0,0,0,0,0,6.0,0.0,1.0,8.0,1
1.0,33,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,24,1.0,0,0,0,1,1.0,0.0,0.0,8.0,1
1.0,23,0.0,0,0,0,0,0.0,1.0,2.0,8.0,0
0.0,64,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,36,1.0,0,0,0,1,0.0,1.0,2.0,8.0,0
1.0,32,0.0,0,1,2,11,180.0,0.0,1.0,8.0,1
1.0,59,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
0.0,39,0.0,0,0,0,0,1.0,0.0,0.0,8.0,1
1.0,30,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
0.0,22,0.0,0,0,0,1,4.0,1.0,2.0,8.0,0
1.0,20,0.0,0,0,0,2,0.0,0.0,1.0,8.0,1
1.0,21,0.0,0,0,0,0,1.0,0.0,0.0,8.0,1
1.0,24,1.0,0,0,0,0,0.0,0.0,2.0,8.0,0
1.0,55,0.0,0,0,0,10,0.0,0.0,2.0,8.0,0
1.0,50,1.0,0,0,0,2,32.0,0.0,2.0,8.0,0
1.0,30,0.0,0,0,0,3,1.0,1.0,2.0,8.0,0
1.0,51,0.0,0,0,0,12,154.0,0.0,1.0,8.0,1
1.0,21,0.0,0,2,0,2,173.0,1.0,1.0,5.0,1
1.0,21,0.0,1,0,2,1,1.0,0.0,0.0,8.0,1
1.0,24,0.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,31,0.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,22,0.0,0,0,0,2,1.0,0.0,2.0,8.0,0
1.0,23,0.0,0,0,0,2,1.0,1.0,1.0,8.0,1
1.0,32,0.0,0,0,0,4,1.0,0.0,1.0,8.0,1
1.0,28,0.0,0,0,0,11,1.0,0.0,0.0,5.0,1
1.0,50,1.0,1,0,0,16,68.0,0.0,1.0,8.0,1
1.0,24,0.0,0,0,1,0,1.0,0.0,2.0,8.0,0
0.0,19,0.0,0,0,0,1,1.0,0.0,1.0,8.0,1
1.0,29,0.0,0,0,0,3,1.0,0.0,0.0,1.0,1
1.0,41,0.0,0,0,0,6,1.0,0.0,1.0,8.0,1
1.0,28,0.0,0,0,0,4,1.0,1.0,1.0,5.0,1
1.0,21,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,29,1.0,0,0,0,6,1.0,0.0,1.0,8.0,1
1.0,49,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,21,0.0,0,0,1,0,-1.0,2.0,2.0,8.0,-1
1.0,59,0.0,0,0,0,39,336.0,0.0,2.0,8.0,0
1.0,36,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,28,1.0,0,0,0,7,626.0,1.0,2.0,8.0,0
1.0,34,1.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,42,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,45,1.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,22,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,38,0.0,0,0,0,4,1.0,1.0,2.0,8.0,0
1.0,22,0.0,0,0,1,3,1.0,0.0,1.0,8.0,1
1.0,46,1.0,0,0,0,0,1.0,1.0,1.0,8.0,1
1.0,54,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,63,1.0,0,0,0,1,12.0,0.0,2.0,8.0,0
1.0,38,0.0,0,0,0,0,1.0,0.0,1.0,8.0,1
1.0,36,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,31,0.0,0,0,0,11,0.0,0.0,2.0,8.0,0
0.0,27,0.0,0,1,0,10,118.0,1.0,1.0,8.0,1
1.0,22,1.0,0,0,0,6,1.0,0.0,1.0,8.0,1
1.0,29,0.0,0,0,0,11,1.0,1.0,2.0,8.0,0
1.0,23,0.0,0,0,0,6,245.0,0.0,1.0,8.0,1
1.0,39,0.0,0,0,0,2,1.0,1.0,2.0,8.0,0
1.0,47,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,26,0.0,0,0,0,7,1.0,0.0,1.0,8.0,1
0.0,21,0.0,0,0,0,0,4.0,0.0,1.0,8.0,1
1.0,55,0.0,0,0,0,12,40.0,0.0,2.0,8.0,0
1.0,63,0.0,0,0,0,2,1.0,1.0,2.0,8.0,0
1.0,27,0.0,0,0,0,2,1.0,0.0,1.0,8.0,1
1.0,55,1.0,0,0,0,27,1.0,1.0,2.0,8.0,0
1.0,60,1.0,0,0,0,3,60.0,0.0,2.0,8.0,0
1.0,57,1.0,0,0,0,21,33.0,1.0,1.0,8.0,1
1.0,30,0.0,0,0,0,2,0.0,0.0,0.0,8.0,1
1.0,26,0.0,0,1,0,3,369.0,1.0,2.0,8.0,0
1.0,26,1.0,0,0,0,0,1.0,0.0,1.0,8.0,1
1.0,37,1.0,0,0,0,1,9.0,1.0,2.0,8.0,0
1.0,25,0.0,0,0,0,4,170.0,1.0,2.0,8.0,0
1.0,34,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,60,0.0,0,0,0,7,1.0,0.0,2.0,8.0,0
1.0,25,0.0,1,1,0,2,1.0,0.0,0.0,8.0,1
0.0,26,1.0,0,0,0,1,580.0,1.0,2.0,8.0,0
1.0,46,1.0,0,0,0,2,55.0,0.0,2.0,8.0,0
1.0,32,0.0,0,0,1,8,1.0,0.0,2.0,8.0,0
0.0,25,0.0,0,0,0,5,1.0,0.0,1.0,8.0,1
1.0,30,0.0,0,0,0,14,1.0,1.0,2.0,8.0,0
0.0,20,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,35,0.0,0,0,0,4,543.0,0.0,0.0,1.0,1
0.0,33,0.0,0,0,0,2,1.0,0.0,1.0,8.0,1
1.0,18,0.0,4,0,0,3,372.0,0.0,2.0,8.0,0
1.0,26,0.0,0,0,0,2,1.0,0.0,1.0,5.0,1
1.0,49,1.0,0,0,0,10,1.0,0.0,0.0,8.0,1
1.0,53,1.0,0,0,0,3,0.0,0.0,2.0,8.0,0
1.0,29,0.0,0,0,0,2,1.0,1.0,2.0,8.0,0
1.0,39,1.0,0,0,0,3,230.0,0.0,2.0,8.0,0
1.0,28,1.0,0,0,0,6,0.0,1.0,1.0,8.0,1
1.0,53,0.0,0,0,0,20,3.0,0.0,2.0,8.0,0
1.0,44,1.0,0,0,0,5,1.0,0.0,2.0,8.0,0
1.0,29,0.0,0,1,0,3,119.0,0.0,0.0,2.0,1
1.0,27,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,22,0.0,0,0,0,2,1.0,0.0,2.0,8.0,0
1.0,39,1.0,0,0,0,4,29.0,1.0,2.0,8.0,0
1.0,48,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,25,1.0,0,0,0,1,0.0,1.0,1.0,6.0,1
1.0,67,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,29,0.0,0,0,1,2,0.0,1.0,0.0,8.0,1
0.0,53,0.0,0,0,0,3,1.0,0.0,2.0,8.0,0
1.0,43,1.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,23,1.0,0,0,0,1,41.0,0.0,2.0,8.0,0
1.0,49,0.0,0,0,0,0,4.0,0.0,2.0,8.0,0
0.0,56,1.0,0,0,0,8,35.0,0.0,2.0,8.0,0
0.0,44,1.0,0,0,0,0,1.0,1.0,1.0,8.0,1
1.0,28,0.0,0,0,0,3,1.0,0.0,2.0,8.0,0
1.0,26,0.0,1,0,0,10,1.0,0.0,1.0,8.0,1
1.0,51,1.0,0,0,0,2,64.0,0.0,1.0,8.0,1
1.0,46,0.0,0,0,0,0,1.0,1.0,1.0,8.0,1
1.0,30,1.0,0,0,0,1,1.0,0.0,0.0,8.0,1
0.0,48,0.0,0,0,0,0,1.0,0.0,1.0,5.0,1
1.0,45,1.0,0,0,0,6,0.0,0.0,2.0,8.0,0
0.0,33,1.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,24,0.0,0,0,0,1,0.0,1.0,2.0,8.0,0
1.0,77,0.0,0,0,0,1,3608.0,1.0,0.0,2.0,1
1.0,21,0.0,0,2,2,2,1.0,0.0,0.0,8.0,1
1.0,46,1.0,0,0,0,11,118.0,0.0,0.0,8.0,1
1.0,54,0.0,0,0,0,4,1.0,0.0,0.0,8.0,1
1.0,54,1.0,0,0,0,3,1.0,0.0,2.0,8.0,0
1.0,26,0.0,0,0,0,15,1.0,0.0,2.0,8.0,0
1.0,23,0.0,0,1,1,8,0.0,0.0,0.0,8.0,1
1.0,21,1.0,0,0,0,2,75.0,0.0,2.0,8.0,0
0.0,38,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,39,1.0,0,0,0,2,0.0,0.0,2.0,8.0,0
1.0,20,0.0,0,0,1,1,0.0,0.0,2.0,8.0,0
1.0,29,0.0,0,0,0,1,1.0,1.0,1.0,8.0,1
1.0,30,0.0,1,0,0,9,1.0,1.0,1.0,8.0,1
1.0,29,0.0,0,0,0,2,5.0,0.0,2.0,8.0,0
1.0,41,0.0,0,0,0,6,1.0,0.0,1.0,8.0,1
1.0,32,0.0,0,0,0,1,1.0,1.0,2.0,8.0,0
1.0,48,0.0,0,0,0,12,333.0,1.0,2.0,8.0,0
1.0,25,1.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,39,1.0,0,0,0,2,120.0,0.0,2.0,8.0,0
1.0,52,0.0,0,0,0,0,1.0,1.0,1.0,5.0,1
1.0,30,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,47,1.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,31,0.0,0,1,0,3,1.0,0.0,0.0,8.0,1
1.0,30,1.0,0,0,0,2,1.0,0.0,2.0,8.0,0
1.0,22,1.0,0,0,3,1,1.0,0.0,0.0,8.0,1
1.0,44,0.0,0,0,0,3,13.0,1.0,2.0,8.0,0
1.0,56,0.0,0,0,0,4,50.0,1.0,0.0,1.0,1
0.0,46,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
0.0,52,1.0,0,0,0,23,62.0,0.0,0.0,8.0,1
1.0,27,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,29,0.0,0,0,0,7,1.0,0.0,1.0,8.0,1
0.0,26,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
0.0,22,0.0,0,0,0,0,2.0,0.0,2.0,8.0,0
1.0,39,0.0,0,0,0,8,1.0,0.0,2.0,8.0,0
1.0,35,0.0,0,0,0,9,1.0,0.0,2.0,8.0,0
1.0,26,0.0,0,0,0,1,0.0,1.0,2.0,8.0,0
1.0,27,0.0,0,0,0,1,1.0,0.0,1.0,8.0,1
1.0,27,0.0,0,0,0,5,28.0,0.0,1.0,6.0,1
1.0,42,0.0,0,0,0,24,0.0,0.0,2.0,8.0,0
0.0,34,1.0,0,0,0,10,77.0,0.0,1.0,5.0,1
1.0,29,0.0,3,0,1,5,0.0,0.0,2.0,8.0,0
1.0,31,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,53,1.0,0,0,0,0,0.0,1.0,2.0,8.0,0
1.0,47,0.0,0,0,0,21,124.0,0.0,0.0,8.0,1
1.0,27,0.0,0,0,0,2,334.0,1.0,2.0,8.0,0
1.0,24,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
0.0,32,0.0,0,0,0,0,1.0,1.0,0.0,1.0,1
1.0,25,0.0,0,0,1,5,1.0,0.0,1.0,8.0,1
1.0,22,1.0,0,0,1,2,1.0,1.0,1.0,8.0,1
1.0,43,1.0,0,0,0,4,55.0,1.0,2.0,8.0,0
1.0,52,0.0,0,0,0,7,1.0,0.0,1.0,1.0,1
1.0,21,0.0,0,0,0,2,0.0,0.0,1.0,1.0,1
1.0,28,0.0,0,1,0,11,1.0,0.0,1.0,8.0,1
1.0,21,0.0,0,0,0,1,153.0,0.0,0.0,1.0,1
0.0,47,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,50,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,23,1.0,0,1,0,4,1.0,1.0,0.0,8.0,1
1.0,20,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,31,0.0,0,0,0,1,1.0,1.0,2.0,8.0,0
1.0,34,1.0,0,0,0,1,1.0,1.0,2.0,8.0,0
1.0,32,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
0.0,50,1.0,0,0,0,0,4.0,1.0,1.0,5.0,1
1.0,27,0.0,0,0,0,1,1.0,1.0,2.0,8.0,0
0.0,26,0.0,0,1,0,4,1.0,0.0,2.0,8.0,0
1.0,27,0.0,1,0,0,4,1.0,0.0,0.0,2.0,1
1.0,29,1.0,0,0,0,0,0.0,0.0,1.0,8.0,1
1.0,21,0.0,0,0,0,2,2.0,0.0,2.0,8.0,0
1.0,30,1.0,0,0,0,11,214.0,1.0,1.0,8.0,1
1.0,70,0.0,0,0,0,0,4.0,0.0,2.0,8.0,0
1.0,24,1.0,0,0,1,4,1.0,0.0,2.0,8.0,0
1.0,57,1.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,58,0.0,0,0,0,0,2.0,1.0,2.0,8.0,0
1.0,32,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,27,0.0,2,0,0,14,0.0,0.0,0.0,8.0,1
1.0,28,0.0,0,0,0,5,0.0,0.0,1.0,8.0,1
1.0,24,0.0,0,5,1,15,1.0,0.0,0.0,1.0,1
1.0,47,1.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,45,0.0,0,0,0,1,128.0,0.0,0.0,8.0,1
0.0,53,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,50,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
0.0,30,0.0,0,0,0,15,5.0,0.0,1.0,8.0,1
0.0,43,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,43,1.0,0,0,0,0,1.0,0.0,1.0,8.0,1
1.0,24,1.0,0,0,0,0,1.0,0.0,1.0,8.0,1
0.0,29,0.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
1.0,20,1.0,0,0,0,2,2.0,0.0,2.0,8.0,0
1.0,34,0.0,0,0,0,10,1.0,0.0,2.0,8.0,0
1.0,33,1.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,26,1.0,0,0,0,2,1.0,0.0,2.0,8.0,0
1.0,31,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,23,0.0,0,0,3,1,24.0,0.0,1.0,8.0,1
1.0,39,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,50,0.0,0,0,0,4,1.0,0.0,1.0,8.0,1
1.0,46,1.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
0.0,22,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
0.0,25,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,32,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,20,1.0,0,0,0,0,0.0,0.0,2.0,8.0,0
0.0,21,0.0,0,1,0,2,1.0,0.0,2.0,8.0,0
1.0,28,1.0,0,0,0,1,5.0,0.0,2.0,8.0,0
1.0,20,1.0,0,0,0,1,1.0,0.0,2.0,8.0,0
1.0,54,0.0,0,0,0,12,0.0,1.0,1.0,1.0,1
1.0,22,0.0,0,0,0,11,1.0,0.0,2.0,8.0,0
0.0,27,0.0,0,0,0,2,1.0,0.0,1.0,2.0,1
1.0,45,1.0,0,0,0,5,4.0,0.0,1.0,8.0,1
1.0,34,0.0,3,1,0,13,1.0,0.0,1.0,8.0,1
0.0,55,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,24,0.0,0,0,0,0,1.0,1.0,2.0,8.0,0
1.0,20,0.0,0,0,1,0,0.0,0.0,0.0,2.0,1
0.0,24,0.0,3,0,0,7,13.0,0.0,2.0,8.0,0
1.0,46,0.0,1,0,0,10,1.0,0.0,2.0,8.0,0
1.0,36,1.0,0,0,0,1,0.0,1.0,2.0,8.0,0
1.0,37,0.0,0,0,0,5,1.0,1.0,1.0,8.0,1
1.0,39,0.0,0,0,0,0,1.0,0.0,2.0,8.0,0
0.0,34,1.0,0,0,0,1,21.0,1.0,2.0,8.0,0
0.0,41,0.0,0,0,0,2,27.0,0.0,0.0,8.0,1
1.0,21,0.0,0,0,0,1,1.0,0.0,1.0,8.0,1
1.0,38,1.0,0,0,0,0,1.0,0.0,2.0,8.0,0
1.0,22,0.0,0,0,0,3,1.0,0.0,1.0,8.0,1
1.0,24,0.0,0,0,0,0,0.0,0.0,2.0,8.0,0
1.0,42,1.0,0,0,0,8,1.0,0.0,2.0,8.0,0
1.0,25,1.0,0,0,0,0,-1.0,2.0,2.0,8.0,-1
0.0,23,0.0,0,0,0,0,1.0,1.0,1.0,8.0,1
0.0,40,0.0,0,0,0,1,73.0,0.0,2.0,8.0,0
1.0,19,0.0,3,0,0,2,43.0,0.0,0.0,8.0,1
